Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Market Region
JPM$D,JPM$D,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock, Series DD",NYSE, ,N,N,,,,USA
JPM$J,JPM$J,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",NYSE, ,N,N,,,,USA
JPM$K,JPM$K,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",NYSE, ,N,N,,,,USA
JPM$L,JPM$L,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",NYSE, ,N,N,,,,USA
JPM$M,JPM$M,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",NYSE, ,N,N,,,,USA
JQC,JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance Companies,USA
JRI,JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance Companies,USA
JRS,JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
JSM,JSM,"Navient Corporation - 6% Senior Notes due December 15, 2043",NASDAQ,Q,N,N,1782798511,Finance,Investment Bankers/Brokers/Service,USA
JSPRW,JSPRW,"Jasper Therapeutics, Inc. - Warrant",NASDAQ,S,N,N,369729,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
JXN$A,JXN$A,"Jackson Financial Inc. Depositary Shares, each representing a 1/1,000th interest in a share of Fixed-Rate Reset Noncumulative Perpetual Preferred Stock, Series A",NYSE, ,N,N,,,,USA
KB,KB,KB Financial Group Inc,NYSE, ,N,N,43120173571,Finance,Commercial Banks,USA
KBONU,KBONU,Karbon Capital Partners Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KBONW,KBONW,Karbon Capital Partners Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KCA-U,KCA.U,"Kensington Capital Acquisition Corp. VI New Units, each consisting of one Class A Ordinary Share and three-quarters of one Class 2 Redeemable Warrant",NYSE, ,N,N,,,,USA
KCAC-U,KCAC.U,"Kensington Capital Acquisition Corp. VI Units, each consisting of one Class A ordinary share, one-quarter of one Class 1 redeemable warrant and three-quarters of one Class 2 redeemable warrant",NYSE, ,N,N,,,,USA
KCAC-W,KCAC.W,"Kensington Capital Acquisition Corp. VI Class 1 redeemable warrants, each exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
KCHVR,KCHVR,Kochav Defense Acquisition Corp. - Right,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KCHVU,KCHVU,Kochav Defense Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
KDKRW,KDKRW,"Kodiak AI, Inc. - Warrant",NASDAQ,S,N,N,155532516,Technology,EDP Services,USA
KEY$I,KEY$I,"KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock, Series E",NYSE, ,N,N,,,,USA
KEY$J,KEY$J,"KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock, Series F",NYSE, ,N,N,,,,USA
KEY$K,KEY$K,"KeyCorp Depositary Shares, each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock, Series G",NYSE, ,N,N,,,,USA
KEY$L,KEY$L,"KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock, Series H",NYSE, ,N,N,,,,USA
KEYYU,KEYYU,Keystone Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KEYYW,KEYYW,Keystone Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KF,KF,"Korea Fund, Inc. (The) New Common Stock",NYSE, ,N,N,0,Finance,Investment Managers,USA
KFIIR,KFIIR,K&F Growth Acquisition Corp. II - Rights,NASDAQ,G,N,N,,,,USA
KFIIU,KFIIU,K&F Growth Acquisition Corp. II - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
KIDZW,KIDZW,KIDZ AI Inc. - Warrants,NASDAQ,S,N,N,30211,Real Estate,Other Consumer Services,USA
KIM$L,KIM$L,"Kimco Realty Corporation Class L Depositary Shares, each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock, liquidation preference $25,000.00 per share",NYSE, ,N,N,,,,USA
KIM$M,KIM$M,"Kimco Realty Corporation Class M Depositary Shares, each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock, liquidation preference $25,000.00 per share",NYSE, ,N,N,,,,USA
KIM$N,KIM$N,"Kimco Realty Corporation Depositary Shares, each representing 1/1,000th interest in a share of 7.25% Class N Cumulative Convertible Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
KIO,KIO,KKR Income Opportunities Fund Common Shares,NYSE, ,N,N,0,Finance,Investment Managers,USA
KITTW,KITTW,"Nauticus Robotics, Inc. - Warrant",NASDAQ,S,N,N,103971,Industrials,Industrial Machinery/Components,USA
KKR$D,KKR$D,KKR & Co. Inc. 6.25% Series D Mandatory Convertible Preferred Stock,NYSE, ,N,N,,,,USA
KKRS,KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,NYSE, ,N,N,14585945927,Finance,Investment Managers,USA
KKRT,KKRT,KKR & Co. Inc. 6.875% Subordinated Notes due 2065,NYSE, ,N,N,0,Finance,Investment Managers,USA
KMPB,KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,NYSE, ,N,N,1422695816,Finance,Property-Casualty Insurers,USA
KMPR,KMPR,Kemper Corporation,NYSE, ,N,N,1660253342,Finance,Property-Casualty Insurers,USA
KMX,KMX,CarMax Inc,NYSE, ,N,N,8297541783,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,USA
KNOP,KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,NYSE, ,N,N,354780005,Consumer Discretionary,Marine Transportation,USA
KNX,KNX,Knight-Swift Transportation Holdings Inc.,NYSE, ,N,N,12564036080,Industrials,Trucking Freight/Courier Services,USA
KODK,KODK,Eastman Kodak Company Common New,NYSE, ,N,N,764652702,Consumer Discretionary,Industrial Machinery/Components,USA
KOF,KOF,"Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares, each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)",NYSE, ,N,N,5359223146,Consumer Staples,Beverages (Production/Distribution),USA
KOYNU,KOYNU,CSLM Digital Asset Acquisition Corp III - Units,NASDAQ,G,N,N,,,,USA
KOYNW,KOYNW,CSLM Digital Asset Acquisition Corp III - Warrants,NASDAQ,G,N,N,0,,,USA
KPET-U,KPET.U,"KPET Ultra Paceline Corporation Units, each consisting of one Class A Ordinary Share and one-sixth of one Warrant",NYSE, ,N,N,,,,USA
KPET-W,KPET.W,"KPET Ultra Paceline Corporation Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
KRAQU,KRAQU,KRAKacquisition Corp - Unit,NASDAQ,G,N,N,0,,,USA
KRAQW,KRAQW,KRAKacquisition Corp - Warrants,NASDAQ,G,N,N,0,,,USA
KREF$A,KREF$A,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
KRP,KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,NYSE, ,N,N,1595063932,Energy,Oil & Gas Production,USA
KRSP-U,KRSP.U,"Rice Acquisition Corporation 3 Units, each consisting of one Class A ordinary share, and one-sixth of one redeemable warrant",NYSE, ,N,N,,,,USA
KRSP-W,KRSP.W,"Rice Acquisition Corporation 3 Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
KSPI,KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,NASDAQ,Q,N,N,16562891518,,,USA
KTF,KTF,DWS Municipal Income Trust,NYSE, ,N,N,362618611,Finance,Finance Companies,USA
KTH,KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,NYSE, ,N,N,0,Finance,Finance: Consumer Services,USA
KTN,KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),NYSE, ,N,N,0,Finance,Finance: Consumer Services,USA
KTTAW,KTTAW,Pasithea Therapeutics Corp. - Warrant,NASDAQ,S,N,N,237243,Health Care,Biotechnology: Pharmaceutical Preparations,USA
KTWOR,KTWOR,K2 Capital Acquisition Corporation - Rights,NASDAQ,G,N,N,4489220,,,USA
KTWOU,KTWOU,K2 Capital Acquisition Corporation - Units,NASDAQ,G,N,N,,,,USA
KVACU,KVACU,Keen Vision Acquisition Corporation - Units,NASDAQ,G,N,N,0,,,USA
KVACW,KVACW,Keen Vision Acquisition Corporation - Warrant,NASDAQ,G,N,N,,,,USA
KWMWW,KWMWW,"K Wave Media, Ltd. - Warrant",NASDAQ,S,N,N,600599,Consumer Discretionary,Movies/Entertainment,USA
KYIVW,KYIVW,Kyivstar Group Ltd. - Warrant,NASDAQ,S,N,N,1362095382,Telecommunications,Telecommunications Equipment,USA
KYN,KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",NYSE, ,N,N,1988881653,Finance,Finance/Investors Services,USA
LAFAR,LAFAR,LaFayette Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
LAFAU,LAFAU,LaFayette Acquisition Corp. - Unit,NASDAQ,G,N,N,0,,,USA
LANDO,LANDO,Gladstone Land Corporation - 6.00% Series B Cumulative Redeemable Preferred Stock,NASDAQ,G,N,N,901554376,Real Estate,Real Estate Investment Trusts,USA
LANDP,LANDP,Gladstone Land Corporation - 6.00% Series C Cumulative Redeemable Preferred Stock,NASDAQ,G,N,N,904573936,Real Estate,Real Estate Investment Trusts,USA
LATAU,LATAU,Galata Acquisition Corp. II - Units,NASDAQ,G,N,N,0,,,USA
LATAW,LATAW,Galata Acquisition Corp. II - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LB,LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,NYSE, ,N,N,5932619818,Energy,Oil & Gas Production,USA
LBRDP,LBRDP,Liberty Broadband Corporation - Series A Cumulative Redeemable Preferred Stock,NASDAQ,Q,N,N,3133990423,Telecommunications,Cable & Other Pay Television Services,USA
LCCCR,LCCCR,Lakeshore Acquisition III Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LCCCU,LCCCU,Lakeshore Acquisition III Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LCFYW,LCFYW,Locafy Limited - Warrant,NASDAQ,S,N,N,9732888,Technology,Computer Software: Programming Data Processing,USA
LCII,LCII,LCI Industries,NYSE, ,N,N,2634458713,Consumer Discretionary,Auto Parts:O.E.M.,USA
LDP,LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",NYSE, ,N,N,0,Finance,Finance Companies,USA
LEGO-U,LEGO.U,"Legato Merger Corp. IV Units, each consisting of one ordinary share and one-third of one redeemable warrant",NYSE MKT, ,N,N,,,,USA
LEGO-W,LEGO.W,"Legato Merger Corp. IV Redeemable Warrants, each whole warrant exercisable to purchase one ordinary share at an exercise price of $11.50 per share",NYSE MKT, ,N,N,,,,USA
LEN-B,LEN.B,Lennar Corporation Class B,NYSE, ,N,N,,,,USA
LFACU,LFACU,Leapfrog Acquisition Corporation - Units,NASDAQ,G,N,N,,,,USA
LFACW,LFACW,Leapfrog Acquisition Corporation - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LFMDP,LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,1126943208,Health Care,Medical/Nursing Services,USA
LFT$A,LFT$A,"Lument Finance Trust, Inc. 7.875% Series A Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
LGI,LGI,Lazard Global Total Return and Income Fund Common Stock,NYSE, ,N,N,0,,,USA
LIDRW,LIDRW,"AEye, Inc. - Warrant",NASDAQ,S,N,N,555778,Consumer Discretionary,Auto Parts:O.E.M.,USA
LILAP,LILAP,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,NASDAQ,Q,N,N,4306737172,Telecommunications,Cable & Other Pay Television Services,USA
LIMNW,LIMNW,"Liminatus Pharma, Inc. - Warrants",NASDAQ,S,N,N,4123646,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
LKSPR,LKSPR,Lake Superior Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
LKSPU,LKSPU,Lake Superior Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
LNC$D,LNC$D,"Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D",NYSE, ,N,N,,,,USA
LNZAW,LNZAW,"LanzaTech Global, Inc. - Warrant",NASDAQ,S,N,N,148311,Industrials,Major Chemicals,USA
LOB$A,LOB$A,"Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
LOTWW,LOTWW,Lotus Technology Inc. - Warrants,NASDAQ,S,N,N,49505129,Industrials,Auto Manufacturing,USA
LPAAU,LPAAU,Launch One Acquisition Corp. - Unit,NASDAQ,G,N,N,,,,USA
LPAAW,LPAAW,Launch One Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LPBBU,LPBBU,Launch Two Acquisition Corp. - Unit,NASDAQ,G,N,N,,,,USA
LPBBW,LPBBW,Launch Two Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LPCVU,LPCVU,Launchpad Cadenza Acquisition Corp I - Unit,NASDAQ,G,N,N,,,,USA
LPCVW,LPCVW,Launchpad Cadenza Acquisition Corp I - Warrant,NASDAQ,G,N,N,,,,USA
LPL,LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",NYSE, ,N,N,3380000000,Technology,Industrial Machinery/Components,USA
LTGRU,LTGRU,Long Table Growth Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LTRYW,LTRYW,Sports Entertainment Gaming Global Corporation  - Warrant,NASDAQ,G,N,N,230446,Technology,Computer Software: Prepackaged Software,USA
LUCYW,LUCYW,"Innovative Eyewear, Inc. - Warrants",NASDAQ,S,N,N,384224,Health Care,Ophthalmic Goods,USA
LVWR-W,LVWR.W,"LiveWire Group, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
LWACU,LWACU,LightWave Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LWACW,LWACW,LightWave Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
LXP$C,LXP$C,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,NYSE, ,N,N,,,,USA
LZM-W,LZM.W,Lifezone Metals Limited Warrants,NYSE, ,N,N,,,,USA
MAA$I,MAA$I,"Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
MACIU,MACIU,Melar Acquisition Corp. I - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MACIW,MACIW,Melar Acquisition Corp. I - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MARPS,MARPS,Marine Petroleum Trust - Units of Beneficial Interest,NASDAQ,S,N,N,9940200,Energy,Oil & Gas Production,USA
MBAVU,MBAVU,M3-Brigade Acquisition V Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MBAVW,MBAVW,M3-Brigade Acquisition V Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MBINL,MBINL,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.625% Fixed Rate Series E Non-Cumulative Perpetual Preferred Stock, without par value",NASDAQ,S,N,N,1139198118,Finance,Major Banks,USA
MBINM,MBINM,"Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",NASDAQ,S,N,N,1168146613,Finance,Major Banks,USA
MBINN,MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,NASDAQ,S,N,N,928813950,Finance,Major Banks,USA
MBNKO,MBNKO,"Medallion Bank - Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series G, par value $1.00 per share",NASDAQ,S,N,N,25495000,Finance,Commercial Banks,USA
MBVIU,MBVIU,M3-Brigade Acquisition VI Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MBVIW,MBVIW,M3-Brigade Acquisition VI Corp. - Warrant,NASDAQ,G,N,N,0,,,USA
MCAHR,MCAHR,Mountain Crest Acquisition 6 Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MCAHU,MCAHU,Mountain Crest Acquisition 6 Corp. - Units,NASDAQ,G,N,N,,,,USA
MCGAU,MCGAU,Yorkville Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MCGAW,MCGAW,Yorkville Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,,,USA
MCHPP,MCHPP,Microchip Technology Incorporated - Depositary Shares Each Representing a 1/20th Interest in a Share of 7.50% Series A Mandatory Convertible Preferred Stock,NASDAQ,Q,N,N,37798812636,Technology,Semiconductors,USA
MCN,MCN,XAI Madison Equity Premium Income Fund Common Shares,NYSE, ,N,N,0,,,USA
MDAIW,MDAIW,"Spectral AI, Inc. - Warrants",NASDAQ,S,N,N,17662312,Health Care,Medical/Dental Instruments,USA
MDBH,MDBH,"MDB Capital Holdings, LLC - Class A common ",NASDAQ,S,N,N,18600121,Finance,Finance: Consumer Services,USA
MDCXW,MDCXW,Medicus Pharma Ltd. - Warrant,NASDAQ,S,N,N,26478943,Health Care,Biotechnology: Pharmaceutical Preparations,USA
MDV$A,MDV$A,"Modiv Industrial, Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
MEGI,MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,NYSE, ,N,N,0,Finance,Investment Managers,USA
MER$K,MER$K,"Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066",NYSE, ,N,N,,,,USA
MESHU,MESHU,Meshflow Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
MESHW,MESHW,Meshflow Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,,,USA
MET$A,MET$A,"MetLife, Inc. Preferred Series A Floating Rate",NYSE, ,N,N,,,,USA
MET$E,MET$E,"MetLife, Inc. Depositary Shares ",NYSE, ,N,N,,,,USA
MET$F,MET$F,"MetLife, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.75% Non-Cumulative Preferred Stock, Series F",NYSE, ,N,N,,,,USA
METCI,METCI,"Ramaco Resources, Inc. - 8.250% Senior Notes due 2030",NASDAQ,G,N,N,0,,,USA
METCZ,METCZ,"Ramaco Resources, Inc. - 8.375% Senior Notes due 2029",NASDAQ,Q,N,N,0,Energy,Coal Mining,USA
MEVOU,MEVOU,M Evo Global Acquisition Corp II - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MEVOW,MEVOW,M Evo Global Acquisition Corp II - Warrants,NASDAQ,G,N,N,,,,USA
MFA,MFA,"MFA Financial, Inc.",NYSE, ,N,N,977355752,Real Estate,Real Estate Investment Trusts,USA
MFA$B,MFA$B,"MFA Financial, Inc. Preferred Series B",NYSE, ,N,N,,,,USA
MFA$C,MFA$C,"MFA Financial, Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
MFAN,MFAN,"MFA Financial, Inc. 8.875% Senior Notes due 2029",NYSE, ,N,N,2612405122,Real Estate,Real Estate Investment Trusts,USA
MFAO,MFAO,"MFA Financial, Inc. 9.000% Senior Notes due 2029",NYSE, ,N,N,2618051901,Real Estate,Real Estate Investment Trusts,USA
MFIC,MFIC,MidCap Financial Investment Corporation - Closed End Fund,NASDAQ,Q,N,N,821255101,Finance,Finance/Investors Services,USA
MFICL,MFICL,MidCap Financial Investment Corporation - 8.00% Notes due 2028,NASDAQ,Q,N,N,2363380745,Finance,Finance/Investors Services,USA
MFM,MFM,Aberdeen Municipal Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,229415105,Finance,Finance Companies,USA
MGF,MGF,Aberdeen Government Markets Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,92576596,Finance,Trusts Except Educational Religious and Charitable,USA
MGR,MGR,"Affiliated Managers Group, Inc. 5.875% Junior Subordinated Notes due 2059",NYSE, ,N,N,586993222,Finance,Investment Managers,USA
MGRB,MGRB,"Affiliated Managers Group, Inc. 4.750% Junior Subordinated Notes due 2060",NYSE, ,N,N,482385688,Finance,Investment Managers,USA
MGRD,MGRD,"Affiliated Managers Group, Inc. 4.200% Junior Subordinated Notes due 2061",NYSE, ,N,N,430726875,Finance,Investment Managers,USA
MGRE,MGRE,"Affiliated Managers Group, Inc. 6.750% Junior Subordinated Notes due 2064",NYSE, ,N,N,652909208,Finance,Investment Managers,USA
MHD,MHD,"Blackrock MuniHoldings Fund, Inc. Common Stock",NYSE, ,N,N,1761347657,Finance,Investment Bankers/Brokers/Service,USA
MHF,MHF,"Western Asset Municipal High Income Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
MHLA,MHLA,"Maiden Holdings, Ltd. 6.625% Notes due 2046",NYSE, ,N,N,83612984,Finance,Property-Casualty Insurers,USA
MHNC,MHNC,"Maiden Holdings North America, Ltd. 7.75% Notes due 2043",NYSE, ,N,N,89961378,Finance,Property-Casualty Insurers,USA
MIACU,MIACU,Meridian3 Industrials Acquisition Corp - Units,NASDAQ,G,N,N,0,,,USA
MIN,MIN,Aberdeen Intermediate Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,281499539,Finance,Trusts Except Educational Religious and Charitable,USA
MITN,MITN,"TPG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",NYSE, ,N,N,755020390,Real Estate,Real Estate Investment Trusts,USA
MITP,MITP,"TPG Mortgage Investment Trust, Inc. 9.500% Senior Notes due 2029",NYSE, ,N,N,757232364,Real Estate,Real Estate Investment Trusts,USA
MITT$A,MITT$A,"TPG Mortgage Investment Trust, Inc. 8.25% Series A Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
MITT$B,MITT$B,"TPG Mortgage Investment Trust, Inc. 8.00% Series B Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
MITT$C,MITT$C,"TPG Mortgage Investment Trust, Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYSE, ,N,N,,,,USA
MIY,MIY,"Blackrock MuniYield Michigan Quality Fund, Inc. Common Stock",NYSE, ,N,N,1844654640,Finance,Investment Bankers/Brokers/Service,USA
MKDWW,MKDWW,MKDWELL Tech Inc. - Warrants,NASDAQ,S,N,N,,,,USA
MKLYR,MKLYR,McKinley Acquisition Corporation - Rights,NASDAQ,G,N,N,0,,,USA
MKLYU,MKLYU,McKinley Acquisition Corporation - Units,NASDAQ,G,N,N,,,,USA
MLAAU,MLAAU,Mountain Lake Acquisition Corp. II - Units,NASDAQ,G,N,N,,,,USA
MLAAW,MLAAW,Mountain Lake Acquisition Corp. II - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MLCIL,MLCIL,Mount Logan Capital Inc. - 8.00% Notes Due 2031,NASDAQ,G,N,N,0,Finance,Investment Managers,USA
MLECW,MLECW,Moolec Science SA - Warrant,NASDAQ,S,N,N,12271,Finance,Blank Checks,USA
MLPB,MLPB,"ETRACS Alerian MLP Infrastructure Index ETN Series B due April 2, 2040",NYSE ARCA, ,N,N,,,,USA
MMD,MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,NYSE, ,N,N,0,Finance,Investment Managers,USA
MMLP,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,NASDAQ,Q,N,N,93508000,Energy,Oil Refining/Marketing,USA
MMT,MMT,Aberdeen Multi-Market Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,264989957,Finance,Trusts Except Educational Religious and Charitable,USA
MMTXU,MMTXU,Miluna Acquisition Corp - Units,NASDAQ,G,N,N,,,,USA
MMTXW,MMTXW,Miluna Acquisition Corp - Warrant,NASDAQ,G,N,N,,,,USA
MMU,MMU,"Western Asset Managed Municipals Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Investment Managers,USA
MNR,MNR,Mach Natural Resources LP Common Units representing Limited Partner Interests,NYSE, ,N,N,2156746459,Energy,Oil & Gas Production,USA
MNSBP,MNSBP,"MainStreet Bancshares, Inc. - Depositary Shares",NASDAQ,S,N,N,180320292,Finance,Major Banks,USA
MNTSW,MNTSW,Momentus Inc. - Warrant,NASDAQ,S,N,N,205310,Industrials,Military/Government/Technical,USA
MNYWW,MNYWW,MoneyHero Limited - Warrants,NASDAQ,G,N,N,1870638,Consumer Discretionary,Business Services,USA
MO,MO,"Altria Group, Inc.",NYSE, ,N,N,121952156892,Health Care,Medicinal Chemicals and Botanical Products,USA
MOBBW,MOBBW,Mobilicom Limited - Warrants,NASDAQ,S,N,N,29688422,Industrials,Aerospace,USA
MOBXW,MOBXW,"Mobix Labs, Inc. - Warrants",NASDAQ,S,N,N,1261490,Technology,Semiconductors,USA
MPA,MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,NYSE, ,N,N,0,Finance,Finance Companies,USA
MPLX,MPLX,MPLX LP Common Units Representing Limited Partner Interests,NYSE, ,N,N,58012326715,Energy,Natural Gas Distribution,USA
MQY,MQY,"Blackrock MuniYield Quality Fund, Inc. Common Stock",NYSE, ,N,N,1721181789,Finance,Investment Bankers/Brokers/Service,USA
MRCOU,MRCOU,Mercator Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
MRNOW,MRNOW,Murano Global Investments PLC - Warrants,NASDAQ,S,N,N,887520,Consumer Discretionary,Hotels/Resorts,USA
MS$A,MS$A,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,NYSE, ,N,N,,,,USA
MS$E,MS$E,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,NYSE, ,N,N,,,,USA
MS$F,MS$F,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,NYSE, ,N,N,,,,USA
MS$I,MS$I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),NYSE, ,N,N,,,,USA
